;yearmonth;code;hour;precipitation;pressure;max_preasure;min_preasure;radiation;temperature;dew_point;max_temperature;min_temperature;max_dew_point;min_dew_point;max_humidity;min_humidity;humidity;wind_direction;wind_gust;wind_speed;year;month
5087;201903;PA;1150;0.5577532085115835;998.7601664621428;1036.4;929.0;1020.1145300621974;25.68386064130612;22.81273767457512;35.5;19.4;27.6;15.6;86.86191974822974;82.29410442308773;84.686746312188;148.43858327053505;3.264999129475957;1.039885230697885;2019;3
5088;201903;PB;1150;0.2288594362516336;973.022996230128;1012.3;939.3;1490.969715271788;26.22914276348139;20.71063340991137;36.4;17.9;26.9;4.6;77.31765092942918;71.83829577233098;74.54250082047916;152.3288524590164;4.994472775127504;1.912803278688532;2019;3
5089;201903;PE;1150;0.1764821029082778;959.6874923808388;1014.8;914.9;1586.6720648648609;26.289346625030092;19.37116482448677;40.2;17.9;29.0;-0.8;71.7780888618381;66.15836883749239;68.99696343981537;142.56787109375;5.6337538273117;2.202197265624987;2019;3
5090;201903;PI;1150;0.291155103523428;978.7628719999968;1009.3;948.4;1480.976739898603;26.329184000000097;22.07640777508973;37.9;18.4;28.4;13.8;81.28808168731169;75.63748221310789;78.54016851589222;166.5483277324372;3.6438926712054553;1.2458880000000014;2019;3
5091;201903;PR;1150;0.1921939680662313;940.8245456119124;1017.4;876.6;1328.7650377562013;22.268087072001897;18.009466724340214;35.9;7.6;26.6;-10.0;81.31983404545173;75.9092323974351;78.63804401582591;181.95190001262463;4.440696278511418;1.7704456508016717;2019;3
5092;201903;RJ;1150;0.3128251311119309;977.2710653175762;1023.1;736.9;1331.0004761442017;24.228140064628874;20.3404288611996;37.5;3.1;30.1;-0.9;83.7828935923456;78.25120324731806;81.13867640241075;169.92447129909365;4.19604460803162;1.61968140620708;2019;3
5093;201903;RN;1150;0.2796812749003994;1003.4879029337222;1016.1;981.4;1279.8049853372413;27.095092357841335;23.01083333333325;37.5;21.0;30.1;12.5;81.78948412698412;76.32638888888889;79.06527777777778;148.24241155536947;4.686976549413735;1.9019258949131252;2019;3
5094;201903;RO;1150;0.4525537634408614;983.3120295698884;1006.0;941.5;1103.1235995850634;25.8005712365591;22.38652553763437;34.4;20.4;27.1;16.6;85.19388440860214;79.95799731182795;82.66666666666667;158.10906642728904;3.6796146953405104;1.3608870967741944;2019;3
5095;201903;RR;1150;0.0094086021505376;1001.7275537634408;1007.0;997.4;1794.811499999999;30.09744623655915;17.837634408602153;37.9;23.0;25.7;13.3;51.90456989247312;47.67607526881721;49.784946236559136;59.95967741935484;7.202822580645174;2.721102150537634;2019;3
5096;201903;RS;1150;0.1690925780225521;975.3519572487068;1028.5;875.7;1384.361876742022;20.88555176709714;16.15102293011126;37.3;6.6;30.2;-1.8;79.53669819788718;73.95770278189528;76.83329316577725;154.51381360664894;5.483850299007635;2.4674561461139186;2019;3
5097;201903;SC;1150;0.2041954397394124;942.2964148129709;1026.8;816.6;1159.7968387440123;20.466266931775785;17.118635170603667;34.3;4.9;28.6;2.0;84.54144248014347;79.63310274148091;82.1786697394533;188.0141720537046;4.802714312394964;2.1903779214321166;2019;3
5098;201903;SE;1150;0.1536886102403346;992.1535005224664;1020.5;963.2;1691.484391736802;27.2564054336468;22.142500528876745;39.0;20.5;29.1;11.4;78.52044924772197;72.95359186268277;75.8379521895494;120.07846829880728;5.876559229803279;2.3787821720025075;2019;3
5099;201903;SP;1150;0.2387891587469135;949.4277697742948;1022.6;831.6;1368.9518192380592;23.60157782808541;19.229054530083136;38.0;10.0;31.0;6.5;81.42472606842124;75.41073882253461;78.4752360152177;176.21162178891984;4.477506481445674;1.5809153512844127;2019;3
5100;201903;TO;1150;0.3876791660634105;977.147856848467;1001.7;920.5;1292.2045812455228;25.489888720978232;22.20984427141269;35.8;17.9;28.0;14.2;86.14847283100258;80.4985041397064;83.40697997775305;176.93863329836654;3.536283981127853;1.3216821449969938;2019;3
5101;201904;AC;1150;0.210204653770676;987.630235535075;999.7;979.0;936.4922730682677;25.79603174603177;22.73236047107;34.7;16.6;28.4;12.8;86.93684210526315;81.88652118100129;84.48566308243727;197.2371615312792;2.95836721926806;0.9788736776602334;2019;4
5102;201904;AL;1150;0.096222222222222;998.1976360746924;1014.7;977.0;1409.2260941370748;27.02874453714737;21.80298962782181;37.9;20.5;28.6;8.9;77.51957585644372;72.52141109298532;75.12629652226968;131.4445768772348;4.327353992848633;1.6349821215733056;2019;4
5103;201904;AM;1150;0.4224987846378202;1004.9979536152804;1013.2;839.5;813.9476109628914;26.603226392801982;23.62351591626038;36.0;18.8;32.0;17.6;86.87166236003445;82.33582160972342;84.68349106203996;169.98405444822558;2.42529663489592;0.7337578998541624;2019;4
5104;201904;AP;1150;0.513805104408353;1008.4727378190272;1013.9;998.5;1063.6424210526304;25.436099825885048;23.47440510737085;32.7;21.5;27.2;19.4;91.60570762958648;87.45894001164822;89.56529309344167;133.1904761904762;3.710489510489513;1.305281485780614;2019;4
5105;201904;BA;1150;0.1129856069290523;971.9897173400988;1017.6;871.0;1495.8516245889805;25.874523241954837;20.845990886320344;38.3;15.0;29.1;3.9;78.74646696460925;73.10520594274671;75.99701168160826;147.02816859157042;4.220075598488042;1.7023576699262075;2019;4
5106;201904;CE;1150;0.2446562680531497;983.1510682819384;1027.5;925.3;1207.974780701753;25.763876651982347;22.24385219518481;36.2;18.1;31.1;13.8;84.58114035087719;78.94399277326107;81.85901892622634;132.02267685481883;3.5623720872888613;1.346284658040662;2019;4
5107;201904;DF;1150;0.315906562847609;896.1064776202375;908.9;883.2;1343.525432900435;21.83313872671673;17.906987750556784;30.6;14.8;22.3;9.0;83.25410063942174;76.4434250764526;80.02895322939867;159.04753961634697;3.995301640255765;1.5654156241312256;2019;4
5108;201904;ES;1150;0.0850136836343735;988.8798686371102;1019.8;901.4;1161.4600587625296;25.2425287356322;21.034000439850388;37.7;15.1;26.7;11.0;82.2639057164886;76.609538495429;79.52089289641522;174.72454565360192;4.1093678097951045;1.7668089764641348;2019;4
5109;201904;GO;1150;0.1798833472205682;933.506759520253;991.5;873.4;1312.3165225083524;24.12304631369511;19.35474149847933;36.1;12.8;26.1;7.3;79.9554830503788;73.5151247027595;76.80945534973735;172.56137732824848;3.06967938087342;1.0070962750083017;2019;4
5110;201904;MA;1150;0.440836236933795;996.8422400857391;1015.2;974.3;1252.5111977604483;26.323628646060115;22.806450162939704;35.3;20.3;29.7;-8.7;84.63765182186235;80.10298255486775;82.40827338129496;163.28675669788717;3.114097108565189;0.9966673927248988;2019;4
5111;201904;MG;1150;0.1334098005480125;930.7853637105354;997.3;844.6;1346.2790335539603;23.24342113521768;18.282292480107888;38.1;5.6;27.1;-9.6;78.91381021774482;72.6189430104347;75.83001625123995;163.02905543274954;3.684377857644139;1.3951903253915747;2019;4
5112;201904;MS;1150;0.1518652226233447;968.1410954350728;1010.0;917.8;1187.2600349378863;24.617023084025757;20.08372569484711;35.7;12.9;27.3;6.3;80.4836459463649;74.49321810572005;77.53117631141521;171.78062200023413;3.890271648151008;1.5391771359168194;2019;4
5113;201904;MT;1150;0.2364117128586783;963.6529760850264;1001.8;913.0;1124.4526837762191;25.13972458596405;21.697030123037862;36.7;16.7;28.5;-9.7;85.13342168036046;80.19683908045977;82.80010610079576;188.11830960933;3.1568932556795546;1.1009487077182176;2019;4
5114;201904;PA;1150;0.4954726890756289;996.1118602336436;1035.3;929.0;1038.9762373579215;25.904117554612576;22.9954870636329;38.5;18.9;27.9;14.9;86.93241134370123;82.33191626755637;84.7215857135173;151.78731723903434;3.130624397436651;1.0217531731641012;2019;4
5115;201904;PB;1150;0.1646031746031749;973.1332559296724;1012.4;941.1;1546.3640574611538;25.981837784043837;21.18969807564695;35.7;18.6;27.3;10.9;79.90727816550348;74.43552675307411;77.14100862641008;150.3336098208361;4.5133842577216825;1.70814532183146;2019;4
5116;201904;PE;1150;0.1139686297721229;959.2695657477428;1015.1;916.8;1506.486593707247;25.785630641619832;19.71131634035217;36.0;18.2;28.7;4.1;74.50751972386588;69.17221400394477;71.91909863317325;143.27076308230298;4.917002125265663;1.9185962283002425;2019;4
5117;201904;PI;1150;0.2548313903450414;979.566078334858;1009.8;948.8;1366.6102931334487;26.24083397792005;22.15926585094551;36.0;17.7;27.2;11.1;82.03041768677201;76.51984568588175;79.38991472005932;160.67684179630174;3.2537140340575443;1.109868662411045;2019;4
5118;201904;PR;1150;0.1685182919368648;942.705860761041;1013.5;875.6;1109.4411417559904;21.33953502600178;17.460218856342184;35.1;5.6;27.3;-10.0;82.43877823820345;77.31201719621146;79.9057661505606;181.6033279656468;3.565203656405431;1.3920088566827684;2019;4
5119;201904;RJ;1150;0.1925444444444441;976.6269228713428;1019.9;721.7;1326.713527822796;23.53838141025645;19.439557940164573;38.0;-4.1;29.8;-20.3;82.64949235616758;77.29834286381141;80.0797224004199;173.90526854802002;3.9324681238615984;1.515413063268081;2019;4
5120;201904;RN;1150;0.3078228476821211;1003.056538184438;1016.4;982.4;1330.4255710471657;26.87788184438033;23.431702619414445;35.1;19.9;30.3;11.5;84.68224840641298;79.47112227158586;82.24075500770417;137.52700186219738;4.503373344370856;1.8960066211462987;2019;4
5121;201904;RO;1150;0.3301388888888895;983.2447916666692;1006.8;941.4;1010.1488486842136;25.74885416666666;22.3633333333334;35.1;17.4;27.0;16.3;85.28055555555555;80.17013888888889;82.80520833333334;168.80305838739574;3.287870370370377;1.2133333333333325;2019;4
5122;201904;RR;1150;0.0183333333333333;1001.574305555555;1006.0;996.0;1683.3456284153017;30.01930555555557;18.55597222222224;38.0;23.7;26.8;13.1;54.425;49.86666666666667;52.16666666666666;68.44367176634213;6.577607788595268;2.443254520166897;2019;4
5123;201904;RS;1150;0.2090232395596679;973.7105588759568;1023.4;869.1;1160.40877993158;19.91655599049369;16.343956604048397;34.5;7.4;25.4;2.2;84.03515093576497;79.40868703186959;81.83562145341388;158.3023412797101;4.792009668017369;2.1343056098340867;2019;4
5124;201904;SC;1150;0.2063968668407296;940.7732215225424;1022.3;812.0;997.5186568013652;19.517974936093196;16.57647281204708;33.4;4.5;26.5;-28.6;86.72828072828072;82.2873077892614;84.61221402911704;192.5550979658056;4.185284385340595;1.8960439286160085;2019;4
5125;201904;SE;1150;0.1052777777777776;991.666746031745;1022.2;967.1;1498.1971125730988;26.73652777777779;22.389795046968416;35.4;19.2;31.6;14.2;80.76738711748341;75.24823453884015;78.13236549957301;115.30502083746777;5.0049206349206425;1.9999404761904809;2019;4
5126;201904;SP;1150;0.17209433354797;949.1889137006998;1019.6;832.2;1265.3155705744637;22.922423388759263;18.15949722656803;36.9;6.6;32.2;2.4;79.4428103411438;73.68210953635781;76.63682264258284;179.01611154723187;3.818679428699656;1.357508130537168;2019;4
5127;201904;TO;1150;0.2269679963597746;976.6609161513026;1001.1;920.7;1393.84568719148;26.05404861210983;22.23898008316924;36.2;17.4;27.6;12.1;84.06533323600263;78.09927731951237;81.15911578025826;164.7030036859854;3.205643517792768;1.2161128526645748;2019;4
5128;201905;AC;1150;0.1217741935483869;988.3246085011187;1000.5;979.8;980.0216414488764;25.276299945265407;21.90547345374931;34.6;14.7;27.8;12.9;85.80602739726028;80.47123287671234;83.16694033935413;196.18220617202888;2.863875205254523;1.0133202099737502;2019;5
5129;201905;AL;1150;0.0875318066157759;998.7928923988152;1015.2;977.9;1333.4458350600871;26.340596013420114;20.87421447395092;36.4;18.6;28.1;3.6;76.75716900549115;71.62253406548709;74.28238394486114;136.36234458259324;4.24554435882235;1.6083086639036923;2019;5
5130;201905;AM;1150;0.4241442214829902;1005.4827378748593;1024.1;873.5;756.5147446354625;26.38026279263443;23.23395009014132;35.7;18.7;27.9;10.2;85.87676959619952;81.4479809976247;83.75215864882816;187.20500844678529;2.1129186127397377;0.5960349796283442;2019;5
5131;201905;AP;1150;0.61962365591398;1007.2698924731188;1014.6;997.7;1139.464186426821;25.838933691756264;23.763978494623643;32.9;21.9;27.4;20.0;91.0394265232975;86.87589605734767;89.06810035842294;150.88799283154125;3.636290322580647;1.304883512544801;2019;5
5132;201905;BA;1150;0.0711635052886604;971.5589395770438;1018.1;870.4;1346.304510939868;25.36195851309025;19.549883261494355;37.6;14.5;28.3;-0.8;75.90116680164373;70.44166866602687;73.24142784415895;150.86537126995142;4.475676900761531;1.833778810184624;2019;5
5133;201905;CE;1150;0.1265342359338594;980.4965806267312;1018.4;914.6;1167.168961240313;25.861043908943717;21.123773784355173;37.8;16.7;31.3;9.1;79.85151867922532;74.08731082654249;77.01479915433404;114.83456949371173;4.504591397849451;1.8150596581747824;2019;5
5134;201905;DF;1150;0.1006989247311827;896.7347043010742;908.6;884.5;1432.96672008547;21.44067204301079;16.00784946236555;30.1;10.9;22.3;8.6;76.75698924731182;69.8739247311828;73.36586021505376;132.51182795698924;4.302204301075259;1.7988440860215047;2019;5
5135;201905;ES;1150;0.1537229783827073;990.686592178772;1019.6;903.2;927.4218443316428;23.59130388953313;19.834501805821088;35.5;13.6;25.0;12.5;83.80172505590458;78.77457139814716;81.33163373698747;183.46784735399532;3.8585461067735904;1.6656266469906065;2019;5
5136;201905;GO;1150;0.0593605704599919;935.0034796546242;991.6;874.6;1254.5954050562857;23.43917067369836;17.29009685606255;36.5;10.6;25.9;-0.3;74.25683937823834;67.79290155440414;71.06754027036826;155.6346949327818;3.0529600330903643;1.057998965873842;2019;5
5137;201905;MA;1150;0.1584106239460376;995.4383698201732;1013.6;975.1;1340.9938857602597;26.69939405785769;22.264831051127985;36.5;17.8;33.2;-9.3;81.03400689995071;76.11113304382155;78.57940886699508;152.55988236487173;3.103683409436813;1.0225793369157488;2019;5
5138;201905;MG;1150;0.0581090090840899;931.767858297628;997.5;844.1;1186.273779229067;21.781505132972047;16.38930908646098;36.4;0.5;29.6;-9.3;76.90065508867166;71.05832772097389;74.03732849483191;164.20448551509824;3.5538120259245565;1.383970573209336;2019;5
5139;201905;MS;1150;0.1002390638761903;969.6371257485052;1015.5;919.7;1115.9308361157512;22.46600760742668;17.92831253139614;34.8;5.4;26.8;3.5;80.04741045123275;74.57838424561947;77.36431083117586;172.90084194565262;4.47764499805373;1.8611679454390528;2019;5
5140;201905;MT;1150;0.0673333333333336;966.8946447101272;1006.8;916.0;1144.3033312817386;24.86597712904424;19.77768915829216;36.8;12.2;28.2;-10.0;78.80980256505774;73.59054949754116;76.1970438111442;174.75828804347827;3.3357997180408674;1.2484038940457225;2019;5
5141;201905;PA;1150;0.3386756551049213;995.639823890141;1030.2;928.8;1126.5885868553323;26.30975942135341;22.804012677266872;36.6;18.9;27.9;8.7;84.60382131324005;79.58460710441335;82.17221744735711;140.72767085398178;3.247893825735755;1.1059457279483798;2019;5
5142;201905;PB;1150;0.1287733379863897;973.9295907335876;1012.2;941.9;1354.1748378378372;25.55349806949822;20.36393138618453;37.5;15.9;26.6;5.4;78.21251931993818;72.69659969088099;75.44027198269201;150.36329529466937;4.783747849210064;1.867469126152896;2019;5
5143;201905;PE;1150;0.072443066972106;962.3506286484076;1015.1;917.6;1235.680849358975;25.39762011674896;18.03736338028161;40.1;16.5;27.5;2.0;70.62315409762147;65.3211588321497;68.02230985915493;147.61863894596885;5.454701166180777;2.1974857971715296;2019;5
5144;201905;PI;1150;0.0689947272884433;978.2395333671504;1008.2;949.1;1416.20790378007;26.5198971089052;20.260018403496733;37.3;15.9;28.9;1.2;73.90760368663595;68.01497695852535;70.98558392761291;144.5368451561481;3.678449275362337;1.3304108397942134;2019;5
5145;201905;PR;1150;0.2425455180036043;941.1044822774168;1017.6;875.3;894.5424647719175;19.075364260592853;15.936999325277563;33.9;4.6;25.9;-10.0;84.91023670458038;80.66888683317916;82.81181015452539;183.35606796116505;4.199593372579994;1.7005279126213475;2019;5
5146;201905;RJ;1150;0.1993654890573734;977.87286829722;1022.7;720.6;1079.4170252767874;21.818587456698157;18.239193998795432;34.6;-5.4;26.7;-21.7;84.07548100641341;78.92967165488132;81.60636259103104;172.54486325105293;3.877333333333362;1.5441411664356612;2019;5
5147;201905;RN;1150;0.0989185880432562;1003.2691408325936;1013.8;982.1;1409.5410625000006;27.128768821966563;22.17892648287388;35.0;19.9;30.5;12.1;79.41039614336617;73.51875916998533;76.57957393483709;129.22974903081004;5.17067346938775;2.2380330544786853;2019;5
5148;201905;RO;1150;0.0774193548387096;983.8527217741944;1006.8;943.0;1073.1924315619988;25.63004032258061;21.1067540322581;35.4;14.8;27.4;9.5;80.6747311827957;75.26444892473118;78.03696236559139;162.91879766711529;3.334005376344084;1.262500000000001;2019;5
5149;201905;RR;1150;0.6024193548387088;1002.3423387096788;1007.1;997.0;1117.2502577319583;26.27903225806453;22.180107526881724;34.8;22.6;25.3;15.8;81.86693548387096;76.93279569892474;79.39516129032258;123.87448840381992;4.174054054054061;1.4983651226158057;2019;5
5150;201905;RS;1150;0.3001768070722782;976.091858037575;1027.9;869.6;863.3632664436972;17.188529190336155;14.859807085357666;32.4;3.8;25.3;-0.7;88.6449727481354;85.47321108803094;87.2495066556636;147.62538785078948;5.022329527817096;2.265231479885542;2019;5
5151;201905;SC;1150;0.3876954290488059;943.5120897481826;1028.0;812.1;673.1019114688135;17.3924404370932;15.29108769755184;31.7;4.2;28.3;-1.3;90.17793197447494;86.80627169062964;88.60334676169818;196.10726705840028;4.605586558655896;2.064486149418383;2019;5
5152;201905;SE;1150;0.117813130181492;993.1949491069728;1028.3;967.9;1388.0604801146542;25.88067985404264;21.609062629614268;34.9;18.6;30.2;12.1;81.13391557496361;75.63859430234976;78.53193695562007;133.44056078356058;4.567255617438072;1.769080084501634;2019;5
5153;201905;SP;1150;0.1256166383835194;951.003066805359;1022.1;831.9;1035.0854013183407;21.01575009227259;16.413524945394002;34.0;4.8;29.4;-5.0;79.47134222592747;74.08996804223982;76.83378982768782;179.72904603358424;3.829629361517331;1.3769397799652416;2019;5
5154;201905;TO;1150;0.0874378413630066;975.504788256094;1000.1;921.5;1461.636985720342;26.487387595111773;20.994676894467656;36.2;15.7;27.7;11.1;77.86758097009142;71.29466914613359;74.62397334573066;147.21342925659474;3.1021191523390645;1.2333413231064223;2019;5
5155;201906;AC;1150;0.0715501519756837;990.3957189901216;1001.1;980.6;1049.784412153236;25.33317535545021;21.579770516338268;34.7;16.4;26.2;14.7;84.51577366049074;78.82573860791187;81.73709154402594;179.566077953715;2.676847592762964;0.9266889835666452;2019;6
5156;201906;AL;1150;0.190481522956327;1001.9514536340846;1019.6;980.4;1080.3928199791887;24.36061088977422;20.441137493097735;34.7;17.8;27.5;5.7;82.88987271721085;77.88295517432208;80.4911651021535;142.66992481203008;4.585159187766348;1.6064661654135357;2019;6
5157;201906;AM;1150;0.1875357347055465;1006.9671717675216;1014.0;862.1;819.7105227971655;26.77607850951478;23.139710381399137;35.2;19.7;28.1;15.8;84.08839440645096;79.10880881902624;81.67142565776055;176.1554146856841;2.0396978021977947;0.5877443211833103;2019;6
5158;201906;AP;1150;0.3771296296296301;1008.81013888889;1016.4;999.1;1280.425702127658;25.972592592592573;23.47587962962958;32.5;21.2;26.9;19.5;89.32870370370371;84.65046296296296;87.07546296296296;166.9962962962963;3.4917516218721034;1.2939351851851852;2019;6
5159;201906;BA;1150;0.1036864473477084;975.2339688256787;1024.4;870.6;1240.9694212392535;23.243584533924423;17.40144450076012;36.9;11.4;29.3;-9.2;75.65715734753391;70.3069241011984;73.05154443212419;147.803445132493;5.441435265259878;2.267931348819639;2019;6
5160;201906;CE;1150;0.0539653965396538;980.1566361900929;1048.6;915.5;1168.3307982298022;25.737283728372923;18.734673691000964;38.4;15.5;33.7;3.9;71.36181661644426;65.67369780456306;68.54897322868509;120.81754423823912;5.427903713298794;2.1867285282693114;2019;6
5161;201906;DF;1150;0.0035565434843011;899.3772992497898;913.5;886.2;1487.4331838565024;19.56676854681857;12.12450680744652;29.8;9.1;19.8;4.9;67.80300083356488;61.225062517365934;64.55126424006669;112.86457174638488;5.461707452725242;2.4359010011123474;2019;6
5162;201906;ES;1150;0.0612311645835765;994.4420428833096;1027.4;904.0;862.1552064948835;21.593502855295725;17.691423948220073;35.4;8.5;24.1;7.3;83.16044977835442;77.77364609231435;80.53182308522115;182.4375134901792;3.958248758367535;1.7106302611698625;2019;6
5163;201906;GO;1150;0.0002889852172946;937.803724285336;994.8;875.8;1270.8632846503594;21.792236174191896;12.81128396262083;36.1;7.6;23.8;-9.7;63.130434782608695;56.58220325247177;59.86110661268556;137.17132474750173;3.744485411991044;1.4194229227892037;2019;6
5164;201906;MA;1150;0.0490220164414626;997.366169339799;1016.4;976.9;1429.437312312312;26.43244125326375;19.79196522403751;35.8;14.7;32.7;-7.1;72.9202448120876;67.47939179496987;70.17875226903602;157.6122448979592;3.4451364590622795;1.2501749475157506;2019;6
5165;201906;MG;1150;0.0124294259628502;935.4398887606264;1004.2;846.1;1204.9108485415652;19.70665771135943;12.889332996036815;35.3;1.0;24.8;-8.6;71.05385280654755;64.93192701191857;68.03105171068997;150.41265875931563;4.131897022384538;1.6799378699466565;2019;6
5166;201906;MS;1150;0.0317294561812194;971.9113446345032;1014.6;920.5;1174.4340874261168;21.70688861613985;14.385518453427077;35.0;6.0;29.4;-3.1;69.60535287432893;63.564631710850925;66.54277562824872;155.54822850641963;4.646015628098895;1.999490762671724;2019;6
5167;201906;MT;1150;0.0010015676711374;970.0428888695416;1007.1;915.8;1199.3364646772236;24.30590518557276;16.244816169203336;36.9;9.7;26.4;4.0;68.05010159076268;61.90495069131275;64.94648151808657;171.6583582878281;3.473014540151179;1.3783468381187134;2019;6
5168;201906;PA;1150;0.1364817273829456;996.9649112520672;1034.6;930.2;1225.6161581512852;26.49703107510277;21.562226575252904;36.7;15.8;29.0;-9.5;79.00353395313435;73.70458265139116;76.36783110240505;134.38940133839753;3.453335746169617;1.2652705797276211;2019;6
5169;201906;PB;1150;0.1989149457472878;976.607646875972;1015.8;943.2;1129.3989372731994;24.46470313957106;18.492695057506968;35.5;14.3;25.1;4.4;75.0850699844479;69.71026438569207;72.40954305253342;161.7928193969537;5.543708197231279;2.1809760646565155;2019;6
5170;201906;PE;1150;0.113258983890955;965.653717252774;1018.9;919.5;1031.37650910579;23.57152802359876;17.20896937287315;34.3;14.2;25.9;-0.3;73.3031740240788;68.12538003161863;70.76507049100633;156.6306578153289;6.701660203587028;2.771394085697046;2019;6
5171;201906;PI;1150;0.003563510961491;980.1278512193102;1009.9;951.3;1419.3154557660753;26.25834633385333;16.55624842423734;36.8;12.7;25.5;1.9;61.31635140815469;55.40331259458551;58.34238171274897;138.48768270651996;5.124618163902132;1.999909680597752;2019;6
5172;201906;PR;1150;0.0784598849339325;943.7857394366142;1021.4;876.8;1087.1927528743058;17.85961024769297;13.150625283483429;32.4;0.8;22.5;-10.0;78.71725342997671;73.83075120427027;76.3067659436711;183.7163534789233;4.106717033839138;1.782979939055358;2019;6
5173;201906;RJ;1150;0.0588222222222225;980.9587908154869;1028.2;729.1;1083.379427112247;20.155695052890195;16.12688520983442;34.9;-4.1;24.2;-20.8;82.23178115367679;76.48714702482523;79.45316539244266;169.35245081693898;3.929197932299507;1.5654978884196389;2019;6
5174;201906;RN;1150;0.0954069870544421;1005.3922858662904;1017.1;984.1;1350.6861271676278;26.598120234084035;19.796347968814107;36.3;15.3;26.5;6.1;72.37566680344686;66.63336068937218;69.54595814526057;132.76946533848343;6.016287108580709;2.6298841227891865;2019;6
5175;201906;RO;1150;0.0068292682926829;985.4807317073185;1007.9;944.6;1122.428587319246;25.93993031358885;19.58797909407665;35.8;16.3;25.4;9.5;74.08606271777003;68.44216027874565;71.28675958188153;142.42296918767508;3.4411627906976805;1.3999069767441907;2019;6
5176;201906;RR;1150;0.7361111111111106;1003.642361111112;1007.8;998.5;1219.4638190954768;26.11791666666665;22.27208333333332;33.3;21.2;24.9;19.3;82.9875;77.8013888888889;80.43333333333334;133.82797202797204;3.743296089385474;1.324581005586592;2019;6
5177;201906;RS;1150;0.0679862707854316;976.8237536656924;1036.5;870.3;968.840559840038;16.726562031390525;12.76176621247824;32.7;-1.1;23.5;-6.3;81.3909882724093;76.81667295360242;79.21392283399697;147.03332437516798;5.138652017605757;2.4272046225686097;2019;6
5178;201906;SC;1150;0.0647002398081541;944.5058453237428;1029.2;814.2;939.876860802322;16.35166067146284;12.851416229558774;32.1;2.1;30.8;-19.6;83.8968709498241;79.41732526549765;81.72431031290502;187.3806502775575;4.674344112263588;2.248111999023968;2019;6
5179;201906;SE;1150;0.3325005892057526;1000.2381455129656;1039.0;971.0;1114.5443423799582;23.843860454441145;20.999490616621923;32.3;17.9;29.8;14.8;87.02546234253552;82.04399141630901;84.65764075067024;145.92219357862666;4.991518275538883;1.8752284977736144;2019;6
5180;201906;SP;1150;0.051095130470516;954.8158586219176;1027.2;833.8;1093.8407070850503;19.355191003213065;13.21276673755227;33.5;2.0;25.9;-8.8;73.5106742605181;67.7861369399831;70.68657865786578;178.19358582537043;3.7505072800496033;1.382885217996816;2019;6
5181;201906;TO;1150;0.0010375099760574;976.4894825018638;1002.8;923.2;1522.2555748222592;25.288328369322382;16.556536312849246;36.1;12.7;27.1;6.6;66.05969454274539;59.127491152914885;62.59534450651769;135.27152441297056;4.055458189615019;1.699105478941483;2019;6
5182;201907;AC;1150;0.108917345750873;991.903267136453;1004.9;980.6;1037.0281694915236;23.92469583778021;19.885080042689456;34.7;12.3;26.7;8.3;83.47823289727643;77.56680248766888;80.61835645677695;166.62013516662782;2.7618411806043595;0.933962264150944;2019;7
5183;201907;AL;1150;0.1824968632371391;1003.9624529485584;1019.0;979.3;1127.7464063384273;23.667171239356595;20.790225035161704;34.2;17.3;27.2;14.4;86.84452296819788;82.12791519434629;84.51054852320675;140.45873862566677;4.355457691097819;1.540288672732977;2019;7
5184;201907;AM;1150;0.142678209615031;1006.6357340209986;1014.5;993.7;885.0371248025269;26.545874009946704;22.15143073716126;36.6;14.3;27.6;11.0;81.17175355450237;75.84938388625592;78.55457646389995;176.34279862210224;2.310892840517649;0.6934177450889143;2019;7
5185;201907;AP;1150;0.3588624338624336;1007.4183862433864;1015.1;998.8;1512.2663834951447;26.438425925925912;22.591666666666672;33.1;21.3;26.9;16.5;83.46031746031746;77.96428571428571;80.77248677248677;173.7169312169312;4.203769841269842;1.6426587301587283;2019;7
5186;201907;BA;1150;0.0881555070279575;975.6449417120398;1025.6;869.4;1302.411638868746;22.378782565900792;16.015238732708532;37.0;9.2;25.9;-8.3;73.8045390794339;68.53262741595968;71.19211885481094;150.2385358004827;5.50267987002939;2.312613309408141;2019;7
5187;201907;CE;1150;0.0327697568389057;981.603514771542;1017.5;914.4;1265.999837053933;25.781913175643638;18.368867745004763;37.1;15.5;25.3;-2.8;69.70761460020967;64.27647002763747;66.99134157944815;112.25153499795334;6.432075858534087;2.786307818256237;2019;7
5188;201907;DF;1150;5.3763440860215054e-05;898.941317204297;912.7;883.7;1558.142309767945;19.21223118279571;9.02836021505376;31.1;5.7;16.9;-0.9;58.20645161290322;51.74032258064516;54.95887096774194;124.36588646758138;5.587002152852512;2.4733925208501506;2019;7
5189;201907;ES;1150;0.0338856669428332;993.5518227009132;1028.5;901.7;963.6593560350613;20.08193869096944;15.012054681027376;36.0;5.5;24.4;0.4;78.51995438996579;72.73437661933879;75.66891052195525;181.9606203937961;4.492373720699912;1.9444615553844355;2019;7
5190;201907;GO;1150;0.0021811383464894;937.306834233486;994.5;873.7;1322.3720239767729;21.37472476111348;9.7647560523389;37.0;1.9;21.5;-9.9;54.32694338825517;47.96913776646516;51.12560182000952;150.9110799293213;3.918068034276822;1.471463439966757;2019;7
